task,epoch,batch,loss,confidence,pain_fired,lability_mean,vairagya_protection_fc1,shraddha,bhaya,vairagya,spanda,viveka_signal,buddhi,chitta,manas,samskara_mean,moha_fraction,retrograde_fired,manas_peak_fraction
0,2,30,1.705279,0.379656,0,1.010773,0.0,0.353878,0.0,0.348645,0.026915,0.350435,0.425928,0.0,1.0,0.002673,0.0,0,0.484863
0,2,31,1.762734,0.407557,0,1.010234,0.0,0.359246,0.0,0.351591,0.026806,0.351577,0.428791,0.0,1.0,0.002673,0.0,0,0.507812
0,2,32,1.800065,0.386157,0,1.009722,0.0,0.361937,0.0,0.353319,0.028378,0.352269,0.43164,0.0,1.0,0.0027,0.0,0,0.492676
0,2,33,1.850731,0.364152,0,1.009236,0.0,0.362158,0.0,0.353861,0.029245,0.352506,0.434475,0.0,1.0,0.002721,0.0,0,0.505371
0,2,34,1.643039,0.385566,0,1.008774,0.0,0.364499,0.0,0.355446,0.029646,0.353168,0.437295,0.0,1.0,0.002737,0.0,0,0.515137
0,2,35,1.91542,0.372397,0,1.008336,0.0,0.365289,0.0,0.356293,0.030748,0.353552,0.440102,0.0,1.0,0.002765,0.0,0,0.49707
0,2,36,1.644013,0.377828,0,1.007919,0.0,0.366543,0.0,0.35737,0.031435,0.354038,0.442894,0.0,1.0,0.002793,0.0,0,0.51709
0,2,37,1.733661,0.392953,0,1.007523,0.0,0.369184,0.0,0.359149,0.031984,0.354816,0.445673,0.0,1.0,0.002822,0.0,0,0.515137
0,2,38,1.856076,0.401107,0,1.007147,0.0,0.372376,0.0,0.361247,0.033497,0.355742,0.448437,0.0,1.0,0.002864,0.0,0,0.508301
0,2,39,1.599182,0.426933,0,1.006789,0.0,0.377832,0.0,0.364531,0.03588,0.357166,0.451188,0.0,1.0,0.002914,0.0,0,0.248535
0,3,0,1.732073,0.431782,0,1.00645,0.0,0.383227,0.0,0.367894,0.035344,0.358658,0.453926,0.0,1.0,0.002926,0.0,0,0.504883
0,3,1,1.914114,0.44805,0,1.006127,0.0,0.389709,0.0,0.371902,0.035893,0.360446,0.456649,0.0,1.0,0.002952,0.0,0,0.522949
0,3,2,2.121559,0.478609,0,1.005821,0.0,0.398599,0.0,0.377237,0.035843,0.362809,0.459359,0.0,1.0,0.002972,0.0,0,0.489258
0,3,3,1.943877,0.432357,0,1.00553,0.0,0.401975,0.0,0.379993,0.035413,0.3642,0.462056,0.0,1.0,0.002994,0.0,0,0.514648
0,3,4,1.581014,0.405254,0,1.005253,0.0,0.402303,0.0,0.381256,0.035752,0.365021,0.464739,0.0,1.0,0.00303,0.0,0,0.513672
0,3,5,1.803537,0.378616,0,1.004991,0.0,0.399934,0.0,0.381124,0.037488,0.365293,0.467408,0.0,1.0,0.003083,0.0,0,0.50293
0,3,6,1.810902,0.382692,0,1.004741,0.0,0.39821,0.0,0.381202,0.039366,0.365641,0.470064,0.0,1.0,0.003143,0.0,0,0.499023
0,3,7,1.949202,0.376635,0,1.004504,0.0,0.396052,0.0,0.380974,0.040184,0.365861,0.472708,0.0,1.0,0.003191,0.0,0,0.472656
0,3,8,1.850877,0.376678,0,1.004279,0.0,0.394115,0.0,0.380759,0.040155,0.366077,0.475337,0.0,1.0,0.003228,0.0,0,0.505371
0,3,9,1.9151,0.37379,0,1.004065,0.0,0.392082,0.0,0.380411,0.03896,0.366231,0.477954,0.0,1.0,0.003249,0.0,0,0.495117
0,3,10,1.822387,0.407514,0,1.003862,0.0,0.393626,0.0,0.381766,0.037516,0.367057,0.480558,0.0,1.0,0.003264,0.0,0,0.486816
0,3,11,1.688991,0.397708,0,1.003668,0.0,0.394034,0.0,0.382563,0.036165,0.36767,0.483149,0.0,1.0,0.003277,0.0,0,0.49707
